time(ms);MISFIRE;CATEMP11(°C);CATEMP21(°C);ECT(°C);TFTV(V);RPM(1/min);O2S12(V);O2S22(V)
22865;No;490;490;93;0.95;1126;0.76;0.71
22919;No;490;490;93;0.95;1131;0.76;0.71
22958;No;490;490;93;0.95;1137;0.76;0.71
23000;No;490;490;93;0.95;1142;0.77;0.71
23041;No;490;490;93;0.95;1144;0.77;0.71
23067;No;490;490;93;0.95;1146;0.77;0.71
23107;No;490;490;93;0.95;1148;0.77;0.71
23147;No;490;490;93;0.95;1150;0.77;0.71
23187;No;490;490;93;0.95;1151;0.78;0.72
23229;No;490;490;93;0.95;1153;0.78;0.72
23248;No;490;490;93;0.95;1154;0.78;0.72
23290;No;490;490;93;0.95;1156;0.78;0.73
23329;No;490;490;93;0.95;1157;0.78;0.73
23369;No;490;490;93;0.95;1157;0.78;0.73
23415;No;490;490;93;0.95;1158;0.77;0.73
23460;No;490;490;93;0.95;1158;0.77;0.73
23507;No;490;490;93;0.95;1158;0.77;0.73
23548;No;490;490;93;0.95;1159;0.77;0.73
23590;No;490;490;93;0.95;1159;0.76;0.73
23630;No;490;490;93;0.95;1160;0.76;0.73
23674;No;490;490;93;0.95;1151;0.76;0.73
23713;No;490;490;93;0.95;1143;0.76;0.73
23726;No;490;490;93;0.95;1134;0.76;0.73
23817;No;490;490;93;0.95;1126;0.76;0.73
23867;No;490;490;93;0.95;1117;0.76;0.73
23907;No;490;490;93;0.95;1109;0.76;0.73
23948;No;490;490;93;0.95;1100;0.76;0.73
23967;No;490;490;93;0.95;1092;0.76;0.72
24007;No;490;490;93;0.95;1094;0.76;0.72
24047;No;490;490;93;0.95;1096;0.76;0.72
24107;No;490;490;93;0.95;1099;0.76;0.72
24149;No;490;490;93;0.95;1101;0.75;0.72
24189;No;490;490;93;0.95;1104;0.75;0.72
24228;No;490;490;93;0.95;1106;0.75;0.72
24267;No;490;490;93;0.95;1108;0.75;0.72
24310;No;490;490;93;0.95;1110;0.75;0.72
24356;No;490;490;93;0.95;1109;0.75;0.72
24407;No;490;490;93;0.95;1108;0.75;0.72
24450;No;490;490;93;0.95;1107;0.75;0.72
24492;No;490;490;93;0.95;1106;0.75;0.72
24541;No;490;490;93;0.95;1104;0.75;0.72
24582;No;490;490;93;0.95;1103;0.75;0.72
24597;No;490;490;93;0.95;1102;0.74;0.72
24638;No;490;490;93;0.95;1101;0.74;0.71
24706;No;490;490;93;0.95;1099;0.74;0.71
24753;No;490;490;93;0.95;1096;0.74;0.71
24795;No;490;490;93;0.95;1094;0.74;0.71
24862;No;490;490;93;0.95;1092;0.75;0.71
24905;No;490;490;93;0.95;1090;0.75;0.71
24946;No;490;490;93;0.95;1088;0.75;0.71
25008;No;490;490;93;0.95;1086;0.75;0.71
25050;No;490;490;93;0.95;1084;0.75;0.71
25097;No;490;490;93;0.95;1085;0.75;0.71
25139;No;490;490;93;0.95;1086;0.75;0.71
25186;No;490;490;93;0.95;1088;0.75;0.71
25226;No;490;490;93;0.95;1089;0.75;0.71
25265;No;490;490;93;0.95;1090;0.75;0.71
25339;No;490;490;93;0.95;1091;0.75;0.71
25381;No;490;490;93;0.95;1092;0.75;0.71
25421;No;490;490;93;0.95;1094;0.75;0.71
25461;No;490;490;93;0.95;1091;0.75;0.71
25500;No;490;490;93;0.95;1089;0.75;0.71
25540;No;490;490;93;0.95;1086;0.75;0.71
25557;No;490;490;93;0.95;1084;0.75;0.71
25607;No;490;490;93;0.95;1081;0.75;0.71
25650;No;490;490;93;0.95;1078;0.75;0.71
25696;No;490;490;93;0.95;1076;0.74;0.71
25740;No;490;490;93;0.95;1073;0.74;0.71
25779;No;490;490;93;0.95;1076;0.74;0.71
25798;No;490;490;93;0.95;1079;0.74;0.71
25838;No;490;490;93;0.95;1081;0.74;0.71
25906;No;490;490;93;0.95;1084;0.74;0.71
25956;No;490;490;93;0.95;1087;0.74;0.71
25994;No;490;490;93;0.95;1090;0.74;0.71
26007;No;490;490;93;0.95;1092;0.74;0.71
26047;No;490;490;93;0.95;1095;0.74;0.71
26088;No;490;490;93;0.95;1094;0.74;0.71
26128;No;490;490;93;0.95;1093;0.74;0.71
26171;No;490;490;93;0.95;1092;0.74;0.71
26246;No;490;490;93;0.95;1092;0.75;0.71
26286;No;490;490;93;0.95;1091;0.75;0.71
26307;No;490;490;93;0.95;1090;0.75;0.71
26345;No;490;490;93;0.95;1090;0.75;0.71
26378;No;490;490;93;0.95;1089;0.75;0.71
26398;No;490;490;93;0.95;1090;0.75;0.71
26439;No;490;490;93;0.95;1090;0.75;0.71
26511;No;490;490;93;0.95;1090;0.75;0.71
26552;No;490;490;93;0.95;1091;0.75;0.71
26591;No;490;490;93;0.95;1092;0.76;0.71
26608;No;490;490;93;0.95;1092;0.76;0.71
26651;No;490;490;93;0.95;1092;0.76;0.71
26667;No;490;490;93;0.95;1093;0.76;0.71
26707;No;490;490;93;0.95;1091;0.76;0.71
26746;No;490;490;93;0.94;1090;0.76;0.71
26809;No;490;490;93;0.94;1088;0.76;0.71
26849;No;490;490;93;0.94;1086;0.76;0.71
26889;No;490;490;93;0.94;1084;0.77;0.71
26931;No;490;490;93;0.94;1083;0.77;0.71
26971;No;490;490;93;0.94;1081;0.77;0.71
26998;No;490;490;93;0.94;1079;0.77;0.71
27044;No;490;490;93;0.94;1076;0.77;0.71
27111;No;490;490;93;0.94;1072;0.77;0.71
27150;No;490;490;93;0.94;1069;0.77;0.71
27190;No;490;490;93;0.94;1066;0.77;0.71
27205;No;490;490;93;0.94;1062;0.77;0.71
27245;No;490;490;93;0.94;1059;0.77;0.71
27284;No;490;490;93;0.94;1055;0.77;0.71
27349;No;490;490;93;0.94;1052;0.77;0.71
27409;No;490;490;93;0.94;1052;0.77;0.71
27455;No;490;490;93;0.94;1052;0.77;0.71
27494;No;490;490;93;0.94;1052;0.77;0.71
27507;No;490;490;93;0.94;1052;0.77;0.71
27550;No;490;490;93;0.94;1052;0.77;0.71
27592;No;490;490;93;0.94;1052;0.77;0.71
27657;No;490;490;93;0.94;1052;0.77;0.71
27709;No;490;490;93;0.94;1052;0.77;0.71
27750;No;490;490;93;0.94;1047;0.77;0.71
27794;No;490;490;93;0.94;1042;0.77;0.71
27806;No;490;490;93;0.94;1036;0.77;0.71
27850;No;490;490;93;0.94;1032;0.77;0.71
27889;No;490;490;93;0.94;1026;0.77;0.71
27930;No;490;490;93;0.94;1021;0.76;0.71
27972;No;490;490;93;0.94;1016;0.76;0.71
28068;No;490;490;93;0.94;1011;0.76;0.71
28114;No;490;490;93;0.94;1004;0.76;0.71
28156;No;490;490;93;0.94;997;0.76;0.71
28201;No;489;490;92;0.94;990;0.76;0.71
28239;No;489;489;92;0.94;983;0.76;0.71
28311;No;489;489;92;0.94;976;0.77;0.71
28356;No;489;489;92;0.94;970;0.77;0.71
28395;No;489;489;92;0.94;962;0.77;0.71
28405;No;489;489;92;0.94;956;0.77;0.71
28446;No;489;489;92;0.94;949;0.77;0.71
28486;No;489;489;92;0.94;943;0.77;0.71
28532;No;489;489;92;0.94;937;0.77;0.71
28609;No;489;489;92;0.94;930;0.77;0.71
28650;No;489;489;92;0.94;924;0.77;0.71
28689;No;489;489;92;0.94;918;0.77;0.71
28728;No;489;489;92;0.94;912;0.77;0.71
28772;No;489;489;92;0.94;905;0.77;0.71
28811;No;489;489;92;0.94;901;0.77;0.71
28850;No;489;489;92;0.94;896;0.77;0.71
28911;No;489;489;92;0.94;892;0.77;0.71
28970;No;489;489;92;0.94;887;0.77;0.71
29020;No;489;489;92;0.94;882;0.77;0.71
29060;No;489;489;92;0.94;878;0.77;0.71
29100;No;489;489;92;0.94;874;0.77;0.71
29138;No;489;489;92;0.94;869;0.77;0.71
29211;No;489;489;92;0.94;863;0.77;0.71
29255;No;489;489;92;0.94;857;0.77;0.71
29293;No;489;489;92;0.94;852;0.77;0.71
29307;No;489;489;92;0.94;846;0.77;0.71
29350;No;489;489;92;0.94;840;0.77;0.71
29389;No;489;489;92;0.94;834;0.77;0.71
29431;No;489;489;92;0.94;828;0.77;0.71
29469;No;489;489;92;0.94;822;0.77;0.71
29552;No;489;489;92;0.94;823;0.77;0.71
29596;No;489;489;92;0.94;823;0.77;0.71
29660;No;489;489;92;0.94;824;0.76;0.71
29700;No;489;489;92;0.94;824;0.76;0.71
29741;No;489;489;92;0.94;825;0.76;0.71
29811;No;489;489;92;0.94;826;0.76;0.71
29851;No;489;489;92;0.94;826;0.76;0.71
29898;No;489;489;92;0.94;826;0.75;0.71
29937;No;489;489;92;0.94;827;0.75;0.71
29979;No;489;489;92;0.94;827;0.75;0.71
30049;No;489;489;92;0.94;828;0.75;0.71
30109;No;489;489;92;0.94;828;0.75;0.71
30150;No;489;489;92;0.94;828;0.75;0.70
30189;No;489;489;92;0.94;829;0.75;0.70
30250;No;489;489;92;0.94;829;0.75;0.70
30289;No;489;489;92;0.94;830;0.74;0.70
30328;No;489;489;92;0.94;824;0.74;0.70
30367;No;489;489;92;0.94;819;0.74;0.69
30417;No;489;489;92;0.94;814;0.74;0.69
30465;No;489;489;92;0.94;808;0.74;0.69
30528;No;489;489;92;0.94;803;0.74;0.69
30568;No;489;489;92;0.94;798;0.74;0.69
30608;No;489;489;92;0.94;793;0.74;0.69
30648;No;489;489;92;0.94;788;0.74;0.69
30711;No;489;489;92;0.94;787;0.74;0.69
30750;No;489;489;92;0.94;786;0.74;0.68
30792;No;489;489;92;0.94;786;0.74;0.69
30808;No;489;489;92;0.94;785;0.74;0.69
30859;No;489;489;92;0.94;784;0.74;0.69
30901;No;489;489;92;0.94;784;0.74;0.69
30941;No;489;489;92;0.94;783;0.74;0.69
31010;No;489;489;92;0.94;782;0.74;0.69
31053;No;488;489;92;0.94;783;0.74;0.69
31093;No;488;488;92;0.94;783;0.75;0.69
31108;No;488;488;92;0.94;783;0.75;0.70
31148;No;488;488;92;0.94;783;0.75;0.70
31187;No;488;488;92;0.94;784;0.75;0.70
31233;No;488;488;92;0.94;784;0.76;0.70
31274;No;488;488;92;0.94;784;0.76;0.70
31318;No;488;488;92;0.94;784;0.76;0.70
31358;No;488;488;92;0.94;782;0.76;0.70
31429;No;488;488;92;0.94;781;0.76;0.70
31497;No;488;488;92;0.94;780;0.76;0.70
31537;No;488;488;92;0.94;778;0.76;0.70
31610;No;488;488;92;0.94;777;0.77;0.70
31651;No;488;488;92;0.94;776;0.77;0.70
31691;No;488;488;92;0.94;774;0.77;0.70
31707;No;488;488;92;0.94;773;0.77;0.70
31746;No;488;488;92;0.94;788;0.77;0.70
31786;No;488;488;92;0.94;804;0.77;0.70
31831;No;488;488;92;0.94;819;0.77;0.70
31870;No;488;488;92;0.94;835;0.77;0.70
31918;No;488;488;92;0.94;850;0.77;0.70
31956;No;488;488;92;0.94;866;0.77;0.70
31996;No;488;489;92;0.94;882;0.77;0.70
32043;No;489;489;92;0.94;897;0.77;0.70
32083;No;489;489;92;0.94;904;0.77;0.70
32099;No;489;489;92;0.94;912;0.77;0.70
32141;No;489;489;92;0.94;919;0.77;0.70
32209;No;489;489;92;0.94;926;0.76;0.70
32248;No;489;489;92;0.94;933;0.76;0.70
32288;No;489;489;92;0.94;940;0.76;0.69
32307;No;489;489;92;0.94;948;0.76;0.69
32349;No;489;489;92;0.94;955;0.76;0.69
32387;No;489;489;92;0.94;964;0.76;0.69
32428;No;489;489;92;0.94;974;0.76;0.69
32466;No;489;489;92;0.94;983;0.77;0.69
32517;No;489;489;92;0.94;992;0.77;0.69
32564;No;489;489;92;0.94;1001;0.78;0.69
32629;No;489;489;92;0.94;1010;0.79;0.69
32668;No;489;489;92;0.94;1020;0.79;0.70
32710;No;489;489;92;0.94;1029;0.80;0.70
32726;No;489;489;92;0.94;1034;0.80;0.70
32766;No;489;489;92;0.94;1039;0.80;0.70
32822;No;489;489;92;0.94;1044;0.81;0.70
32863;No;489;489;92;0.94;1050;0.81;0.71
32878;No;489;489;92;0.94;1055;0.81;0.71
32928;No;489;489;92;0.94;1060;0.81;0.72
32967;No;489;489;92;0.94;1065;0.82;0.72
33009;No;489;489;92;0.94;1070;0.82;0.72
33048;No;489;489;92;0.94;1074;0.82;0.73
33109;No;489;489;92;0.94;1077;0.82;0.73
33151;No;490;489;92;0.94;1081;0.82;0.73
33192;No;490;490;92;0.94;1084;0.82;0.73
33208;No;490;490;92;0.94;1088;0.82;0.73
33251;No;490;490;92;0.94;1092;0.82;0.73
33289;No;490;490;92;0.94;1095;0.82;0.73
33329;No;490;490;92;0.94;1099;0.82;0.73
33368;No;490;490;92;0.94;1102;0.82;0.73
33418;No;490;490;92;0.94;1106;0.82;0.73
33464;No;490;490;92;0.94;1110;0.82;0.73
33529;No;490;490;92;0.94;1113;0.82;0.73
33568;No;490;490;92;0.94;1117;0.82;0.73
33606;No;490;490;92;0.94;1120;0.82;0.73
33647;No;490;490;92;0.94;1124;0.82;0.73
33710;No;490;490;92;0.94;1128;0.82;0.73
33750;No;490;490;92;0.94;1131;0.82;0.73
33789;No;490;490;92;0.94;1134;0.82;0.73
33827;No;490;490;91;0.94;1137;0.82;0.73
33873;No;490;490;91;0.94;1140;0.81;0.73
33911;No;490;490;91;0.94;1143;0.81;0.73
33951;No;490;490;91;0.94;1146;0.81;0.73
34009;No;490;490;91;0.94;1150;0.81;0.73
34056;No;491;490;91;0.94;1152;0.80;0.73
34096;No;491;491;91;0.94;1156;0.80;0.72
34160;No;491;491;91;0.94;1159;0.80;0.72
34199;No;491;491;91;0.94;1162;0.79;0.72
34239;No;491;491;91;0.94;1166;0.79;0.72
34309;No;491;491;91;0.94;1168;0.79;0.72
34348;No;491;491;91;0.94;1172;0.78;0.72
34388;No;491;491;91;0.94;1175;0.78;0.72
34427;No;491;491;91;0.94;1178;0.77;0.72
34467;No;491;491;91;0.94;1172;0.77;0.72
34508;No;491;491;91;0.94;1166;0.77;0.72
34528;No;491;491;91;0.94;1159;0.77;0.72
34568;No;491;491;91;0.94;1153;0.77;0.72
34618;No;491;491;91;0.94;1147;0.77;0.72
34664;No;491;491;91;0.94;1140;0.77;0.72
34679;No;491;491;91;0.94;1134;0.77;0.72
34718;No;491;491;91;0.94;1128;0.77;0.72
34758;No;491;491;91;0.94;1120;0.77;0.72
34798;No;491;491;91;0.94;1112;0.77;0.72
34839;No;491;491;91;0.94;1104;0.77;0.72
34911;No;491;492;91;0.94;1096;0.77;0.72
34950;No;491;492;91;0.94;1088;0.77;0.72
34991;No;491;492;91;0.94;1081;0.77;0.72
35060;No;491;492;91;0.94;1073;0.77;0.72
35101;No;492;492;91;0.94;1065;0.77;0.73
35139;No;492;492;91;0.94;1061;0.77;0.73
35211;No;492;492;91;0.94;1058;0.77;0.73
35250;No;492;492;91;0.94;1054;0.77;0.73
35297;No;492;492;91;0.94;1050;0.77;0.73
35337;No;492;492;91;0.94;1046;0.77;0.73
35378;No;492;492;91;0.94;1043;0.77;0.73
35417;No;492;492;91;0.94;1039;0.77;0.73
35458;No;492;492;91;0.94;1036;0.77;0.73
35509;No;492;492;91;0.94;1035;0.77;0.73
35550;No;492;492;91;0.94;1034;0.77;0.73
35589;No;492;492;91;0.94;1033;0.76;0.73
35628;No;492;492;91;0.94;1032;0.76;0.73
35673;No;492;492;91;0.94;1032;0.76;0.73
35713;No;492;492;91;0.94;1031;0.76;0.73
35728;No;492;492;91;0.94;1030;0.76;0.73
35766;No;492;492;91;0.94;1029;0.75;0.72
35819;No;492;492;91;0.94;1028;0.75;0.72
35858;No;492;492;91;0.94;1027;0.75;0.72
35897;No;492;492;91;0.94;1026;0.75;0.72
35962;No;492;492;91;0.94;1025;0.75;0.72
36003;No;492;492;91;0.94;1024;0.75;0.72
36049;No;492;492;91;0.94;1023;0.75;0.72
36109;No;492;492;91;0.94;1022;0.75;0.72
36147;No;492;492;91;0.94;1021;0.74;0.72
36188;No;492;492;91;0.94;1021;0.74;0.72
36228;No;492;492;91;0.94;1022;0.74;0.72
36267;No;492;492;91;0.94;1022;0.74;0.72
36306;No;492;492;91;0.94;1022;0.74;0.72
36346;No;492;492;91;0.94;1022;0.74;0.72
36409;No;492;492;91;0.94;1022;0.74;0.72
36456;No;492;492;91;0.94;1022;0.74;0.72
36495;No;492;492;91;0.94;1022;0.74;0.71
36560;No;491;492;91;0.94;1021;0.74;0.71
36617;No;491;491;92;0.94;1020;0.74;0.71
36658;No;491;491;92;0.94;1019;0.74;0.71
36710;No;491;491;92;0.94;1018;0.74;0.71
36750;No;491;491;92;0.94;1017;0.74;0.71
36790;No;491;491;92;0.94;1016;0.74;0.71
36830;No;491;491;92;0.94;1015;0.74;0.71
36876;No;491;491;92;0.94;1014;0.73;0.71
36915;No;491;491;92;0.94;1013;0.73;0.71
36928;No;491;491;92;0.94;1012;0.73;0.71
36966;No;491;491;92;0.94;1011;0.73;0.71
37023;No;491;491;92;0.94;1010;0.73;0.71
37064;No;491;491;92;0.94;1009;0.73;0.71
37079;No;491;491;92;0.94;1008;0.73;0.71
37121;No;491;491;92;0.94;1007;0.73;0.71
37139;No;491;491;92;0.94;1006;0.73;0.71
37185;No;491;491;92;0.94;1003;0.73;0.71
37251;No;491;491;92;0.94;1000;0.73;0.71
37309;No;491;491;92;0.94;997;0.73;0.71
37351;No;491;491;92;0.94;994;0.73;0.71
37392;No;491;491;92;0.94;992;0.73;0.71
37409;No;491;491;92;0.94;988;0.73;0.71
37448;No;491;491;92;0.94;986;0.73;0.71
37487;No;491;491;92;0.94;982;0.73;0.71
37528;No;491;491;92;0.94;981;0.73;0.71
37609;No;491;491;92;0.94;979;0.73;0.71
37647;No;491;491;92;0.94;977;0.73;0.71
37688;No;491;491;92;0.94;975;0.73;0.71
37728;No;491;491;92;0.94;973;0.73;0.71
37769;No;491;491;92;0.94;972;0.73;0.71
37809;No;491;491;92;0.94;970;0.73;0.71
37849;No;491;491;92;0.94;968;0.73;0.71
37931;No;491;491;92;0.94;966;0.73;0.71
37970;No;491;491;92;0.94;964;0.73;0.71
38016;No;491;491;92;0.94;962;0.73;0.71
38057;No;491;491;92;0.94;960;0.73;0.71
38121;No;491;491;92;0.94;958;0.73;0.71
38160;No;491;491;92;0.94;956;0.73;0.71
38209;No;491;491;92;0.94;953;0.73;0.71
38248;No;491;491;92;0.94;951;0.73;0.71
38287;No;491;491;92;0.94;948;0.73;0.71
38328;No;491;491;92;0.94;944;0.73;0.71
38367;No;491;491;92;0.94;940;0.73;0.71
38414;No;491;491;92;0.94;936;0.73;0.71
38428;No;491;491;92;0.94;933;0.73;0.71
38466;No;491;491;92;0.94;929;0.73;0.71
38518;No;491;491;92;0.94;925;0.73;0.71
38565;No;491;491;92;0.94;922;0.73;0.71
38629;No;491;491;92;0.94;916;0.73;0.71
38667;No;491;491;92;0.94;910;0.73;0.71
38707;No;491;491;92;0.94;904;0.73;0.71
38727;No;491;491;92;0.94;898;0.73;0.71
38767;No;491;491;92;0.94;892;0.73;0.71
38817;No;491;491;92;0.94;887;0.73;0.71
38857;No;491;491;92;0.94;881;0.72;0.71
38897;No;491;491;92;0.94;875;0.72;0.71
38946;No;491;491;92;0.94;865;0.72;0.71
38986;No;491;491;92;0.94;856;0.72;0.70
39050;No;491;491;92;0.94;846;0.72;0.70
39111;No;491;491;92;0.94;836;0.72;0.70
39153;No;491;491;92;0.94;826;0.72;0.70
39215;No;491;491;92;0.94;816;0.72;0.70
39256;No;491;491;92;0.94;806;0.72;0.70
39321;No;491;491;92;0.94;796;0.72;0.70
39360;No;491;491;92;0.94;796;0.72;0.70
39441;No;491;491;92;0.93;796;0.72;0.70
39487;No;491;491;92;0.93;795;0.72;0.70
39528;No;491;491;92;0.93;795;0.72;0.70
39571;No;491;491;92;0.93;795;0.72;0.70
39615;No;491;491;92;0.93;795;0.72;0.70
39628;No;491;491;92;0.93;794;0.72;0.70
39672;No;491;491;92;0.93;794;0.72;0.70
39719;No;491;491;92;0.93;795;0.72;0.70
39758;No;491;491;92;0.93;795;0.72;0.70
39778;No;491;491;92;0.93;796;0.72;0.70
39816;No;491;491;92;0.93;796;0.72;0.70
39838;No;491;491;92;0.93;796;0.72;0.70
39878;No;491;491;92;0.93;797;0.72;0.70
39918;No;491;491;92;0.93;797;0.71;0.70
39958;No;491;491;92;0.93;798;0.71;0.70
40009;No;491;491;92;0.93;796;0.71;0.70
40054;No;491;491;92;0.93;794;0.71;0.70
40093;No;491;491;92;0.93;793;0.71;0.70
40137;No;491;491;92;0.93;792;0.71;0.70
40177;No;491;491;92;0.93;790;0.71;0.70
40217;No;491;491;92;0.93;788;0.71;0.70
40263;No;491;491;92;0.93;787;0.71;0.70
40309;No;491;491;92;0.93;786;0.71;0.70
40351;No;491;491;92;0.93;784;0.71;0.70
40393;No;491;491;92;0.93;784;0.71;0.70
40408;No;491;491;92;0.93;783;0.71;0.70
40457;No;491;491;92;0.93;782;0.72;0.70
40504;No;491;491;92;0.94;781;0.72;0.70
40543;No;491;491;92;0.94;780;0.72;0.70
40559;No;491;491;92;0.94;779;0.72;0.70
40609;No;491;491;92;0.94;778;0.72;0.70
40651;No;491;491;92;0.94;776;0.72;0.70
40690;No;491;491;92;0.93;774;0.72;0.70
40708;No;491;491;92;0.93;772;0.72;0.70
40749;No;491;491;92;0.93;770;0.72;0.70
40787;No;491;491;92;0.93;769;0.72;0.70
40832;No;491;491;92;0.93;767;0.72;0.70
40910;No;491;491;92;0.93;765;0.72;0.70
40948;No;491;491;92;0.93;763;0.72;0.70
40986;No;491;491;92;0.93;780;0.72;0.70
41027;No;491;491;92;0.93;797;0.72;0.70
41067;No;491;491;92;0.93;814;0.72;0.70
41105;No;491;491;92;0.93;831;0.72;0.70
41148;No;491;491;92;0.93;848;0.72;0.70
41210;No;491;491;92;0.93;865;0.72;0.70
41254;No;491;491;92;0.93;882;0.72;0.70
41294;No;491;491;92;0.93;899;0.72;0.70
41309;No;491;491;92;0.93;935;0.72;0.70
41348;No;491;491;92;0.93;971;0.72;0.70
41389;No;491;491;92;0.93;1008;0.71;0.70
41432;No;491;491;92;0.93;1044;0.71;0.70
41473;No;491;491;92;0.93;1080;0.71;0.70
41519;No;491;491;92;0.93;1116;0.71;0.69
41558;No;491;491;92;0.93;1152;0.71;0.69
41578;No;491;491;92;0.93;1188;0.71;0.69
41617;No;491;492;92;0.93;1194;0.70;0.69
41658;No;491;492;92;0.93;1199;0.71;0.69
41739;No;492;492;92;0.93;1204;0.72;0.69
41809;No;492;492;92;0.93;1210;0.73;0.70
41849;No;492;492;92;0.93;1215;0.74;0.70
41887;No;492;492;92;0.93;1220;0.74;0.70
41928;No;492;492;92;0.93;1226;0.75;0.71
41966;No;492;492;92;0.93;1231;0.76;0.71
42013;No;492;492;92;0.93;1238;0.77;0.71
42028;No;492;492;92;0.93;1245;0.77;0.72
42072;No;492;492;92;0.93;1252;0.78;0.72
42169;No;492;492;92;0.93;1260;0.78;0.72
42211;No;492;492;92;0.93;1267;0.78;0.73
42249;No;492;492;92;0.93;1274;0.79;0.73
42288;No;492;492;92;0.93;1281;0.79;0.73
42326;No;492;492;92;0.93;1288;0.79;0.73
42367;No;492;492;92;0.93;1298;0.80;0.74
42418;No;492;492;92;0.93;1308;0.80;0.74
42456;No;492;492;92;0.93;1318;0.80;0.74
42495;No;492;492;92;0.93;1328;0.80;0.74
42561;No;492;492;92;0.93;1338;0.80;0.73
42602;No;492;493;92;0.93;1348;0.80;0.73
42640;No;493;493;92;0.93;1358;0.80;0.73
42711;No;493;493;92;0.93;1368;0.80;0.73
42749;No;493;493;92;0.93;1374;0.80;0.73
42787;No;493;493;92;0.93;1381;0.79;0.73
42808;No;493;493;92;0.93;1387;0.79;0.73
42848;No;493;493;92;0.93;1394;0.79;0.73
42887;No;493;493;92;0.93;1400;0.79;0.72
42927;No;493;493;92;0.93;1406;0.79;0.72
42970;No;493;493;92;0.93;1413;0.79;0.72
43065;No;493;493;92;0.93;1419;0.78;0.72
43131;No;493;493;92;0.93;1423;0.78;0.72
43170;No;493;493;92;0.93;1427;0.79;0.72
43209;No;493;493;92;0.93;1431;0.79;0.72
43228;No;493;493;92;0.93;1436;0.79;0.72
43268;No;493;493;92;0.93;1440;0.79;0.72
43318;No;493;493;92;0.93;1444;0.80;0.72
43357;No;493;493;92;0.93;1448;0.80;0.72
43398;No;494;493;92;0.93;1452;0.80;0.72
43440;No;494;494;92;0.93;1445;0.81;0.72
43479;No;494;494;92;0.93;1438;0.80;0.72
43521;No;494;494;92;0.93;1431;0.80;0.72
43560;No;494;494;92;0.93;1424;0.80;0.72
43618;No;494;494;92;0.93;1417;0.80;0.72
43658;No;494;494;92;0.93;1410;0.80;0.72
43699;No;494;494;92;0.93;1404;0.80;0.72
43739;No;494;494;92;0.93;1396;0.79;0.72
43782;No;493;494;92;0.93;1399;0.79;0.72
43849;No;493;493;92;0.93;1401;0.79;0.72
43909;No;493;493;92;0.93;1404;0.79;0.72
43949;No;493;493;92;0.93;1406;0.78;0.72
43989;No;493;493;92;0.93;1408;0.78;0.72
44009;No;493;493;92;0.93;1410;0.78;0.72
44049;No;493;493;92;0.93;1413;0.77;0.72
44089;No;493;493;92;0.93;1415;0.77;0.71
44130;No;493;493;92;0.93;1408;0.77;0.71
44171;No;493;493;92;0.93;1402;0.77;0.71
44218;No;493;493;92;0.93;1395;0.77;0.71
44257;No;493;493;92;0.93;1388;0.76;0.71
44296;No;493;493;92;0.93;1381;0.76;0.71
44336;No;493;493;92;0.93;1374;0.76;0.71
44381;No;493;493;92;0.93;1367;0.76;0.71
44421;No;493;493;92;0.93;1360;0.76;0.71
44459;No;493;493;92;0.93;1317;0.76;0.71
44509;No;493;493;92;0.93;1273;0.76;0.71
44569;No;493;493;92;0.93;1230;0.76;0.71
44608;No;493;493;92;0.93;1186;0.76;0.71
44648;No;493;493;92;0.93;1142;0.76;0.71
44688;No;493;493;92;0.93;1098;0.75;0.71
44727;No;493;493;92;0.93;1055;0.75;0.71
44809;No;494;493;92;0.93;1011;0.75;0.71
44849;No;494;494;92;0.93;1000;0.75;0.71
44888;No;494;494;92;0.93;988;0.75;0.71
44927;No;494;494;92;0.93;977;0.75;0.72
44968;No;494;494;92;0.93;966;0.75;0.72
45008;No;494;494;92;0.93;954;0.75;0.72
45048;No;494;494;92;0.93;943;0.75;0.72
45109;No;494;494;92;0.93;932;0.75;0.72
45149;No;494;494;92;0.93;920;0.75;0.72
45195;No;494;494;92;0.93;918;0.75;0.73
45262;No;494;494;92;0.93;917;0.75;0.73
45300;No;494;494;92;0.93;915;0.75;0.73
45341;No;494;494;92;0.93;913;0.75;0.73
45360;No;494;494;92;0.93;911;0.75;0.72
45410;No;494;494;92;0.93;909;0.75;0.72
45453;No;494;494;92;0.93;907;0.75;0.72
45495;No;494;494;92;0.93;905;0.75;0.72
45509;No;494;494;92;0.93;897;0.75;0.72
45577;No;494;494;92;0.93;888;0.75;0.72
45616;No;494;494;92;0.93;880;0.75;0.72
45657;No;494;494;92;0.93;871;0.75;0.72
45710;No;494;494;92;0.93;862;0.75;0.72
45750;No;494;494;92;0.93;854;0.75;0.72
45790;No;494;494;92;0.93;845;0.74;0.72
45810;No;494;494;92;0.93;837;0.74;0.71
45849;No;494;494;92;0.93;831;0.74;0.71
45890;No;494;494;92;0.93;826;0.74;0.71
45931;No;494;494;92;0.93;820;0.74;0.71
45969;No;494;494;92;0.93;814;0.74;0.71
46017;No;494;494;92;0.93;809;0.74;0.71
46057;No;494;494;92;0.93;804;0.74;0.71
46130;No;494;494;92;0.93;798;0.74;0.71
46167;No;494;494;92;0.93;792;0.74;0.71
46208;No;494;494;92;0.93;792;0.74;0.71
46227;No;494;494;92;0.93;792;0.74;0.71
46268;No;494;494;92;0.93;791;0.74;0.71
46317;No;494;494;92;0.93;790;0.74;0.71
