time(ms);MISFIRE;CATEMP11(°C);CATEMP21(°C);ECT(°C);RPM(1/min);O2S12(V);O2S22(V);MISFIRE_MON;MFF_LOAD(%);MFF_THR_ANG(%);MISF_EVAL;KNK_CNTR_CYL1( );KNK_CNTR_CYL2( );KNK_CNTR_CYL3( );KNK_CNTR_CYL4( );KNK_CNTR_CYL5( );KNK_CNTR_CYL6( )
436539;No;534;534;95;661;0.58;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
436570;No;534;534;95;662;0.58;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
436598;No;534;534;95;662;0.58;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
436630;No;534;534;95;663;0.58;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
436679;No;534;534;95;664;0.58;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
436718;No;534;534;95;664;0.58;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
436748;No;534;534;95;665;0.58;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
436779;No;534;534;95;666;0.59;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
436811;No;534;534;95;666;0.59;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
436838;No;534;534;95;667;0.59;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
436869;No;534;534;95;668;0.59;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
436899;No;534;534;95;669;0.59;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
436927;No;534;534;95;670;0.59;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
436978;No;534;534;95;670;0.59;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437018;No;534;534;95;671;0.59;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437049;No;534;534;95;672;0.60;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437079;No;534;534;95;671;0.60;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437109;No;534;534;95;670;0.60;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437137;No;534;534;95;668;0.60;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437175;No;534;534;95;668;0.60;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437199;No;534;534;95;666;0.60;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437228;No;534;534;95;665;0.60;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437279;No;534;534;95;664;0.60;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437317;No;534;534;95;663;0.60;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437347;No;534;534;95;662;0.60;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437377;No;534;534;95;661;0.60;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437409;No;534;533;95;660;0.60;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437441;No;533;533;95;659;0.60;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437469;No;533;533;95;658;0.60;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437500;No;533;533;95;656;0.60;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437529;No;533;533;95;656;0.60;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437578;No;533;533;95;654;0.61;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437619;No;533;533;95;653;0.61;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437649;No;533;533;95;652;0.61;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437677;No;533;533;95;651;0.61;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437711;No;533;533;95;650;0.61;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437738;No;533;533;95;649;0.61;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437766;No;533;533;95;648;0.61;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437797;No;533;533;95;647;0.61;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437830;No;533;533;95;646;0.61;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437882;No;533;533;95;645;0.61;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437916;No;533;533;95;644;0.61;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437947;No;533;533;95;643;0.61;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
437978;No;533;533;95;642;0.61;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438009;No;533;533;95;641;0.61;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438040;No;533;533;95;640;0.61;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438070;No;533;533;95;639;0.61;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438097;No;533;533;95;638;0.61;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438130;No;533;533;95;637;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438178;No;533;533;95;636;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438218;No;533;533;95;636;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438249;No;533;533;95;637;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438280;No;533;533;95;638;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438311;No;533;533;95;639;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438336;No;533;533;95;640;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438366;No;533;533;95;640;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438397;No;533;533;95;641;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438430;No;533;533;95;642;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438499;No;533;533;95;642;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438519;No;533;533;95;643;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438549;No;533;533;95;644;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438576;No;533;533;95;645;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438612;No;533;533;95;646;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438643;No;533;533;95;646;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438671;No;533;533;95;647;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438699;No;533;533;95;648;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438728;No;533;533;95;648;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438782;No;533;533;95;648;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438821;No;533;533;95;648;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438848;No;533;533;95;647;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438880;No;532;533;95;646;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438909;No;532;532;95;646;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438939;No;532;532;95;646;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438966;No;532;532;95;645;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
438997;No;532;532;95;644;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439030;No;532;532;95;644;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439078;No;532;532;95;644;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439119;No;532;532;95;643;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439150;No;532;532;95;642;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439179;No;532;532;95;642;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439210;No;532;532;95;642;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439240;No;532;532;95;641;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439267;No;532;532;95;640;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439297;No;532;532;95;640;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439330;No;532;532;95;639;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439381;No;532;532;95;638;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439419;No;532;532;95;637;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439447;No;532;532;95;636;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439478;No;532;532;95;634;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439509;No;532;532;95;634;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439540;No;532;532;95;632;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439569;No;532;532;96;631;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439600;No;532;532;96;630;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439629;No;532;532;96;629;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439679;No;532;532;96;628;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439735;No;532;532;96;627;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439776;No;532;532;96;626;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439809;No;532;532;96;624;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439839;No;532;532;96;624;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439869;No;532;532;96;622;0.62;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439897;No;532;532;96;621;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439928;No;532;532;96;620;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
439981;No;532;532;96;620;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440020;No;532;532;96;619;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440050;No;532;532;96;618;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440077;No;532;532;96;617;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440107;No;532;532;96;616;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440140;No;532;532;96;616;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440167;No;532;532;96;615;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440197;No;532;532;96;614;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440227;No;532;532;96;614;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440278;No;532;532;96;613;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440317;No;532;532;96;612;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440350;No;532;532;96;611;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440377;No;532;532;96;610;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440408;No;532;532;96;610;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440441;No;531;532;96;609;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440467;No;531;531;96;608;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440498;No;531;531;96;607;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440530;No;531;531;96;606;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440579;No;531;531;96;606;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440620;No;531;531;96;605;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440648;No;531;531;96;604;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440680;No;531;531;96;604;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440708;No;531;531;96;603;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440738;No;531;531;96;602;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440769;No;531;531;96;602;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440800;No;531;531;96;601;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440829;No;531;531;96;600;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440878;No;531;531;96;600;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440918;No;531;531;96;599;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440949;No;531;531;96;598;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
440979;No;531;531;96;598;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441018;No;531;531;96;597;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441040;No;531;531;96;596;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441069;No;531;531;96;596;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441099;No;531;531;96;596;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441127;No;531;531;96;596;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441179;No;531;531;96;596;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441217;No;531;531;96;596;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441247;No;531;531;96;596;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441277;No;531;531;96;596;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441310;No;531;531;96;596;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441340;No;531;531;96;596;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441367;No;531;531;96;596;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441399;No;531;531;96;595;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441429;No;531;531;96;595;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441479;No;531;531;96;595;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441519;No;531;530;96;595;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441551;No;531;530;96;595;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441578;No;530;530;96;595;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441609;No;530;530;96;595;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441641;No;530;530;96;595;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441667;No;530;530;96;594;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441696;No;530;530;96;594;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441729;No;530;530;96;594;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441778;No;530;530;96;594;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441818;No;530;530;96;593;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441850;No;530;530;96;593;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441878;No;530;530;96;592;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441909;No;530;530;96;592;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441939;No;530;530;96;592;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441968;No;530;530;96;592;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
441999;No;530;530;96;591;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442027;No;530;530;96;591;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442059;No;530;530;96;591;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442086;No;530;530;96;590;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442116;No;530;530;96;590;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442148;No;530;530;96;590;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442178;No;530;530;96;592;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442209;No;530;530;96;594;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442240;No;530;530;96;596;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442268;No;530;530;96;598;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442330;No;530;530;96;600;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442380;No;530;530;96;602;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442420;No;530;530;96;604;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442447;No;530;530;96;606;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442479;No;530;530;96;608;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442512;No;530;530;96;610;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442540;No;530;530;96;612;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442568;No;530;530;96;614;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442597;No;530;530;96;616;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442630;No;530;530;96;618;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442676;No;530;530;96;620;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442717;No;530;530;96;622;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442748;No;530;530;96;624;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442779;No;530;530;96;624;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442810;No;530;530;96;623;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442838;No;530;530;96;623;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442869;No;530;530;96;623;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442900;No;530;529;96;623;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442929;No;529;529;96;623;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
442979;No;529;529;96;623;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443018;No;529;529;96;623;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443048;No;529;529;96;623;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443080;No;529;529;96;623;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443114;No;529;529;96;623;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443138;No;529;529;96;622;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443169;No;529;529;96;622;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443200;No;529;529;96;622;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443229;No;529;529;96;622;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443277;No;529;529;96;622;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443318;No;529;529;96;622;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443350;No;529;529;96;622;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443380;No;529;529;96;622;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443410;No;529;529;96;622;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443438;No;529;529;96;622;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443470;No;529;529;96;623;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443497;No;529;529;96;623;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443531;No;529;529;96;623;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443600;No;529;529;96;623;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443620;No;529;529;96;623;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443650;No;529;529;96;623;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443678;No;529;529;96;623;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443709;No;529;529;96;623;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443739;No;529;529;96;624;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443767;No;529;529;96;624;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443799;No;529;529;96;624;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443829;No;529;529;96;624;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443877;No;529;529;96;624;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443918;No;529;529;96;623;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443949;No;529;529;96;622;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
443978;No;529;529;96;622;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444011;No;529;529;96;622;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444038;No;529;529;96;621;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444069;No;529;529;96;620;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444100;No;529;529;96;620;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444129;No;529;529;96;619;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444177;No;529;529;96;618;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444218;No;529;529;96;618;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444248;No;529;529;96;617;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444279;No;528;529;96;617;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444309;No;528;528;96;616;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444339;No;528;528;96;616;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444370;No;528;528;96;615;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444399;No;528;528;96;614;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444429;No;528;528;96;614;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444478;No;528;528;96;614;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444518;No;528;528;96;615;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444548;No;528;528;96;616;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444580;No;528;528;96;617;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444611;No;528;528;96;618;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444638;No;528;528;96;618;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444669;No;528;528;96;619;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444697;No;528;528;96;620;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444729;No;528;528;96;621;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444776;No;528;528;96;622;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444818;No;528;528;96;622;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444857;No;528;528;96;623;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444877;No;528;528;96;624;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444911;No;528;528;96;625;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444939;No;528;528;96;626;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444970;No;528;528;96;626;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
444996;No;528;528;96;627;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
445028;No;528;528;96;629;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
445078;No;528;528;96;631;0.64;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
445117;No;528;528;96;633;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
445150;No;528;528;96;634;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
445179;No;528;528;96;636;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
445210;No;528;528;96;638;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
445237;No;528;528;96;640;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
445270;No;528;528;96;642;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
445296;No;528;528;96;644;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
445329;No;528;528;96;646;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
445381;No;528;528;96;647;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
445420;No;528;528;96;649;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
445447;No;528;528;96;651;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
445480;No;528;528;96;653;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
445513;No;528;528;96;654;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
445540;No;528;528;96;656;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
445567;No;528;528;96;658;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
445599;No;528;528;96;657;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
445679;No;528;528;96;655;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
445719;No;528;528;96;654;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
445747;No;528;528;96;652;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
445776;No;528;528;96;650;0.63;0.70;Enabled;66.38;21.92;Yes;0;0;0;0;0;0
